2021-04-07 00:00:00+00:00,00:00,C,London,15.07
2021-04-08 00:00:00+00:00,00:00,C,London,14.82
2021-04-09 00:00:00+00:00,00:00,C,London,15.31
2021-04-10 00:00:00+00:00,00:00,C,London,15.06
2021-04-11 00:00:00+00:00,00:00,C,London,14.95
2021-04-12 00:00:00+00:00,00:00,C,London,16.24
2021-04-13 00:00:00+00:00,00:00,C,London,20.24
2021-04-14 00:00:00+00:00,00:00,C,London,19.81
2021-04-15 00:00:00+00:00,00:00,C,London,15.99
2021-04-16 00:00:00+00:00,00:00,C,London,16.02
2021-04-17 00:00:00+00:00,00:00,C,London,15.68
2021-04-18 00:00:00+00:00,00:00,C,London,15.86
2021-04-19 00:00:00+00:00,00:00,C,London,15.9
2021-04-20 00:00:00+00:00,00:00,C,London,15.72
2021-04-21 00:00:00+00:00,00:00,C,London,14.9
2021-04-22 00:00:00+00:00,00:00,C,London,15.5
2021-04-23 00:00:00+00:00,00:00,C,London,15.49
2021-04-24 00:00:00+00:00,00:00,C,London,15.24
2021-04-25 00:00:00+00:00,00:00,C,London,14.82
2021-04-26 00:00:00+00:00,00:00,C,London,15.5
2021-04-27 00:00:00+00:00,00:00,C,London,15.36
2021-04-28 00:00:00+00:00,00:00,C,London,15.17
2021-04-29 00:00:00+00:00,00:00,C,London,15.66
2021-04-30 00:00:00+00:00,00:00,C,London,16.66
2021-05-01 00:00:00+00:00,00:00,C,London,15.92
2021-05-02 00:00:00+00:00,00:00,C,London,15.93
2021-05-03 00:00:00+00:00,00:00,C,London,15.76
2021-05-04 00:00:00+00:00,00:00,C,London,14.29
2021-05-05 00:00:00+00:00,00:00,C,London,16.51
2021-05-06 00:00:00+00:00,00:00,C,London,16.46
2021-05-07 00:00:00+00:00,00:00,C,London,17.09
2021-05-08 00:00:00+00:00,00:00,C,London,15.74
2021-05-09 00:00:00+00:00,00:00,C,London,15.25
2021-05-10 00:00:00+00:00,00:00,C,London,16.07
2021-05-11 00:00:00+00:00,00:00,C,London,16.32
2021-05-12 00:00:00+00:00,00:00,C,London,17.03
2021-05-13 00:00:00+00:00,00:00,C,London,18.02
2021-05-14 00:00:00+00:00,00:00,C,London,17.61
2021-05-15 00:00:00+00:00,00:00,C,London,16.85
